주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급접수시작일,특별공급접수종료일,해당지역1순위접수시작일,해당지역1순위접수종료일,경기지역1순위접수시작일,경기지역1순위접수종료일,기타지역1순위접수시작일,기타지역1순위접수종료일,해당지역2순위접수시작일,해당지역2순위접수종료일,경기지역2순위접수시작일,경기지역2순위접수종료일,기타지역2순위접수시작일,기타지역2순위접수종료일,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명_시공사,문의처,사업주체명_시행사,입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,모집공고홈페이지주소
"2020000508","2020000508","구리수택 행복주택 입주자 모집","01","APT","03","국민","2","분양전환 불가임대","410","경기","11944","경기도 구리시 수택동 852",394,"2020-04-27","2020-05-07","2020-05-18",,,"2020-05-07","2020-05-14",,,"2020-05-07","2020-05-14","2020-05-15","2020-05-18",,,"2020-05-15","2020-05-18","2020-08-14","2020-08-25","2020-08-27",,"코오롱글로벌 주식회사","1600-1004","한국토지주택공사서울","2021-08","N","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000508&pblancNo=2020000508"
"2020000498","2020000498","부산모라 행복주택","01","APT","03","국민","2","분양전환 불가임대","600","부산","46931","부산시 사상구 모라동 1366-2",390,"2020-04-27","2020-05-07","2020-05-18",,,"2020-05-07","2020-05-15",,,"2020-05-07","2020-05-07","2020-05-18","2020-05-18",,,"2020-05-18","2020-05-18","2020-08-12","2020-08-24","2020-08-27","https://apply.lh.or.kr","(주)한진중공업  (합)명신건설","1600-1004","한국토지주택공사부산울산","2021-05","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000498&pblancNo=2020000498"
"2020000492","2020000492","파주운정3 A25BL 행복주택","01","APT","03","국민","2","분양전환 불가임대","410","경기","10904","경기도 파주시 동패동 1218",1000,"2020-04-27","2020-05-07","2020-05-18",,,"2020-05-07","2020-05-13",,,"2020-05-07","2020-05-13","2020-05-14","2020-05-18",,,"2020-05-14","2020-05-18","2020-08-14","2020-08-24","2020-08-28",,,"1600-1004","한국토지주택공사인천","2021-03","N","N","N","N","Y","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000492&pblancNo=2020000492"
"2020000487","2020000487","김포마송 B-5블록 행복주택","01","APT","03","국민","2","분양전환 불가임대","410","경기","10032","경기도 김포시 통진읍 마송리 579번지 일원",500,"2020-04-27","2020-05-07","2020-05-18",,,"2020-05-07","2020-05-15",,,"2020-05-07","2020-05-15","2020-05-18","2020-05-18",,,"2020-05-18","2020-05-18","2020-08-14","2020-08-26","2020-09-01",,"구일종합건설 주식회사 외 2","1600-1004","한국토지주택공사인천지역본부","2021-04","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000487&pblancNo=2020000487"
"2020000486","2020000486","원주태장 LH 천년나무6단지 국민임대주택","01","APT","03","국민","2","분양전환 불가임대","200","강원","26325","강원도 원주시 태장동 128-11",300,"2020-04-27","2020-05-11","2020-05-22",,,"2020-05-11","2020-05-15",,,"2020-05-11","2020-05-15","2020-05-18","2020-05-22",,,"2020-05-18","2020-05-22","2020-08-07","2020-09-02","2020-09-04",,,"1600-1004","한국토지주택공사강원","2020-10","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000486&pblancNo=2020000486"
"2020000484","2020000484","의정부 롯데캐슬 골드포레","01","APT","01","민영","0","분양주택","410","경기","11620","경기도 의정부시 가능동 581-1번지 일원",326,"2020-04-24","2020-05-06","2020-05-08","2020-05-06","2020-05-06","2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-05-08","2020-05-08",,,"2020-05-08","2020-05-08","2020-05-14","2020-05-25","2020-06-07","http://www.lottecastle.co.kr","롯데건설(주)","1899-4240","롯데건설(주)","2023-01","N","N","N","Y","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000484&pblancNo=2020000484"
"2020000482","2020000482","고양덕은 DMC리버포레자이(A7BL)","01","APT","01","민영","0","분양주택","410","경기","10541","경기도 고양시 덕양구 덕은도시개발구역 A7블록",318,"2020-04-24","2020-05-04","2020-05-08","2020-05-04","2020-05-04","2020-05-06","2020-05-06",,,"2020-05-07","2020-05-07","2020-05-08","2020-05-08",,,"2020-05-08","2020-05-08","2020-05-15","2020-05-26","2020-05-30","http://www.dmc-xi.com","GS건설(주)","1661-8044","화이트코리아산업(주)","2022-10","N","Y","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000482&pblancNo=2020000482"
"2020000471","2020000471","가양동 고운하이플러스","01","APT","01","민영","0","분양주택","300","대전","34532","대전광역시 동구 동서대로1748번길 25-1 (가양동)외 4필지",118,"2020-04-24","2020-05-04","2020-05-07","2020-05-04","2020-05-04","2020-05-06","2020-05-06",,,"2020-05-06","2020-05-06","2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-05-13","2020-05-25","2020-05-27","http://www.gy-gwhiplus.com","고운건설(주)","1811-6852","신도아파트주택재건축정비사업조합","2022-08","N","N","N","Y","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000471&pblancNo=2020000471"
"2020000469","2020000469","계룡 푸르지오 더 퍼스트","01","APT","01","민영","0","분양주택","312","충남","32831","충청남도 계룡시 두마면 농소리 973번지 일원",883,"2020-04-24","2020-05-04","2020-05-07","2020-05-04","2020-05-04","2020-05-06","2020-05-06",,,"2020-05-06","2020-05-06","2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-05-13","2020-05-25","2020-05-27","https://www.prugio.com/house/2020/gyeryong/index_w.aspx","(주)대우건설","1800-0515","우리자산신탁주식회사","2022-08","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000469&pblancNo=2020000469"
"2020000468","2020000468","고양덕은 DMC리버파크자이(A4BL)","01","APT","01","민영","0","분양주택","410","경기","10543","경기도 고양시 덕양구 덕은도시개발구역 A4블록",692,"2020-04-24","2020-05-04","2020-05-08","2020-05-04","2020-05-04","2020-05-06","2020-05-06",,,"2020-05-07","2020-05-07","2020-05-08","2020-05-08",,,"2020-05-08","2020-05-08","2020-05-14","2020-05-26","2020-05-30","http://www.dmc-xi.com","GS건설(주)","1661-8044","화이트코리아(주)","2022-11","N","Y","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000468&pblancNo=2020000468"
"2020000446","2020000446","의정부역 진산엔월드메르디앙","01","APT","01","민영","0","분양주택","410","경기","11700","경기도 의정부시 의정부동 378-1",79,"2020-04-24","2020-05-04","2020-05-06",,,"2020-05-04","2020-05-04",,,"2020-05-04","2020-05-04","2020-05-06","2020-05-06",,,"2020-05-06","2020-05-06","2020-05-12","2020-05-25","2020-05-27",,,"031-836-7700","신영부동산신탁 주식회사","2020-12","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000446&pblancNo=2020000446"
"2020000434","2020000434","힐스테이트 동인센트럴","01","APT","01","민영","0","분양주택","700","대구","41911","대구광역시 중구 공평로20길 40 (동인동1가)",410,"2020-04-24","2020-05-06","2020-05-08","2020-05-06","2020-05-06","2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-05-08","2020-05-08",,,"2020-05-08","2020-05-08","2020-05-14","2020-05-26","2020-05-28","http://www.hillstate.co.kr/s/#dongin-central","현대건설(주)","053-767-1055","주식회사 하나자산신탁","2024-04","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000434&pblancNo=2020000434"
"2020000427","2020000427","목포 수창해뜨레 아파트","01","APT","03","국민","0","분양주택","513","전남","16950","전라남도 목포시 석현로 45번길 19",82,"2020-04-24","2020-05-06","2020-05-08","2020-05-06","2020-05-06","2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-05-08","2020-05-08",,,"2020-05-08","2020-05-08","2020-05-14","2020-05-25","2020-05-27",,"수창건설","061-287-8944","수창건설(주)","2020-06","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000427&pblancNo=2020000427"
"2020000412","2020000412","동래효산벨뷰","01","APT","01","민영","0","분양주택","600","부산","47851","부산광역시 동래구 온천동 1249-2번지 일원",70,"2020-04-24","2020-05-04","2020-05-06",,,"2020-05-04","2020-05-04",,,"2020-05-04","2020-05-04","2020-05-06","2020-05-06",,,"2020-05-06","2020-05-06","2020-05-12","2020-05-25","2020-05-27","http://www.동래효산벨뷰.com","(주)효산개발","051-502-5300","주식회사 효산건설","2020-08","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000412&pblancNo=2020000412"
"2020000463","2020000463","함평 백년가","01","APT","01","민영","0","분양주택","513","전남","57156","전라남도 함평군 함평읍 내교리 582",96,"2020-04-23","2020-04-28","2020-04-29",,,"2020-04-28","2020-04-28",,,"2020-04-28","2020-04-28","2020-04-29","2020-04-29",,,"2020-04-29","2020-04-29","2020-05-08","2020-05-19","2020-05-22",,"주식회사 애가건설","061-322-5000","애가건설","2022-06","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000463&pblancNo=2020000463"
"2020000458","2020000458","화천신아 국민임대주택 예비입주자 모집","01","APT","03","국민","2","분양전환 불가임대","200","강원","24114","강원도 화천군 화천읍 산수화로 103",20,"2020-04-23","2020-05-06","2020-05-07",,,"2020-05-06","2020-05-06",,,,,"2020-05-07","2020-05-07",,,,,"2020-08-07","2020-08-08","2020-08-31",,"한국토지주택공사","1600-1004","한국토지주택공사강원","2020-09","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000458&pblancNo=2020000458"
"2020000457","2020000457","철원동송 국민임대주택 예비입주자 모집","01","APT","03","국민","2","분양전환 불가임대","200","강원","24017","강원도 철원군 동송읍 이평2로10번길 40",60,"2020-04-23","2020-05-06","2020-05-07",,,"2020-05-06","2020-05-06",,,"2020-05-06","2020-05-06","2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-08-07","2020-08-08","2020-08-31",,"한국토지주택공사","1600-1004","한국토지주택공사강원","2020-09","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000457&pblancNo=2020000457"
"2020000472","2020000472","하남미사 C3BL 행복주택","01","APT","03","국민","2","분양전환 불가임대","410","경기","12912","경기도 하남시 미사강변한강로 290 (망월동 미사강변도시씨3단지)",340,"2020-04-22","2020-04-29","2020-05-04",,,"2020-04-29","2020-04-29","2020-04-29","2020-04-29","2020-04-29","2020-04-29","2020-05-04","2020-05-04","2020-05-04","2020-05-04","2020-05-04","2020-05-04","2020-07-31","2020-08-03","2020-08-31",,,"1600-1004","한국토지주택공사서울","2020-08","N","N","N","N","N","Y","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000472&pblancNo=2020000472"
"2020000460","2020000460","화성동탄2 A4-1블록 행복주택 추가모집","01","APT","03","국민","2","분양전환 불가임대","410","경기","18466","경기도 화성시 영천동",1313,"2020-04-22","2020-05-11","2020-05-18",,,"2020-05-11","2020-05-14",,,"2020-05-11","2020-05-14","2020-05-15","2020-05-18",,,"2020-05-15","2020-05-18","2020-08-05","2020-08-17","2020-08-19",,"(주)한신공영","1600-1004","한국토지주택공사경기","2020-08","N","Y","N","N","Y","Y","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000460&pblancNo=2020000460"
"2020000451","2020000451","화성동탄(2) A-506965BL 10년 공임(예비)","01","APT","03","국민","1","분양전환 가능임대","410","경기","18484","경기도 화성시 동탄순환대로20길 115 (목동 르파비스)",1099,"2020-04-21","2020-05-04","2020-05-06",,,"2020-05-04","2020-05-04","2020-05-04","2020-05-04","2020-05-04","2020-05-04","2020-05-06","2020-05-06","2020-05-06","2020-05-06","2020-05-06","2020-05-06","2020-05-07","2020-07-06","2020-07-06",,,"1600-1004","한국토지주택공사경기","2020-09","N","N","N","N","N","Y","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000451&pblancNo=2020000451"
"2020000186","2020000186","부산당감1단지 (50년공임) 예비","01","APT","03","국민","2","분양전환 불가임대","600","부산","47156","부산광역시 부산진구 백양산로53번길 125 (당감동 주공아파트1단지)",120,"2020-04-21","2020-05-06","2020-05-07",,,"2020-05-06","2020-05-06",,,"2020-05-06","2020-05-06","2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-06-30","2020-07-01","2020-07-31","https://apply.lh.or.kr/LH/index.html#MN::CLCC_MN_0010:","한국토지주택공사","051-891-7196","주택관리공단 당감1","2020-07","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000186&pblancNo=2020000186"
"2020000459","2020000459","부산강서 행복주택 추가모집","01","APT","03","국민","2","분양전환 불가임대","600","부산","46702","부산광역시 강서구 대저로273번길 32-11 (대저1동) ",12,"2020-04-20","2020-05-04","2020-05-08",,,"2020-05-04","2020-05-06",,,"2020-05-04","2020-05-06","2020-05-07","2020-05-08",,,"2020-05-07","2020-05-08","2020-07-31","2020-08-11","2020-08-13",,,"1600-1004","한국토지주택공사부산울산","2020-09","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000459&pblancNo=2020000459"
"2020000456","2020000456","파주운정 A5BL","01","APT","03","국민","1","분양전환 가능임대","410","경기","10895","경기도 파주시 가람로116번길 40 (와동동 가람마을5단지)",20,"2020-04-17","2020-04-23","2020-04-24",,,"2020-04-23","2020-04-23",,,"2020-04-23","2020-04-23","2020-04-24","2020-04-24",,,"2020-04-24","2020-04-24","2020-05-04","2020-06-01","2021-10-31",,,"1600-1004","한국토지주택공사인천","2021-10","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000456&pblancNo=2020000456"
"2020000455","2020000455","파주운정 A17BL","01","APT","03","국민","1","분양전환 가능임대","410","경기","10905","경기도 파주시 동패로 100 (동패동 한울마을 3단지)",10,"2020-04-17","2020-04-23","2020-04-24",,,"2020-04-23","2020-04-23",,,"2020-04-23","2020-04-23","2020-04-24","2020-04-24",,,"2020-04-24","2020-04-24","2020-05-04","2020-06-01","2021-09-01",,,"1600-1004","한국토지주택공사인천","2021-09","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000455&pblancNo=2020000455"
"2020000441","2020000441","안양석수 한양수자인(재건축매입 10년공임) 공가세대 일반분양","01","APT","03","국민","0","분양주택","410","경기","13903","경기도 안양시 만안구 연현로 79 (석수동 한양수자인아파트)",2,"2020-04-17","2020-05-07","2020-05-08",,,"2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-05-08","2020-05-08",,,"2020-05-08","2020-05-08","2020-05-15","2020-06-15","2020-06-17","https://www.lh.or.kr",,"031-738-4534","한국토지주택공사경기","2020-06","N","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000441&pblancNo=2020000441"
"2020000440","2020000440","안양 신성미소지움(재건축매입 10년공임) 공가세대 일반분양","01","APT","03","국민","0","분양주택","410","경기","14022","경기도 안양시 만안구 능곡로36번길 19 (안양동 신성안양미소지움)",2,"2020-04-17","2020-05-07","2020-05-08",,,"2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-05-08","2020-05-08",,,"2020-05-08","2020-05-08","2020-05-15","2020-06-15","2020-06-17","https://lh.or.kr",,"031-738-4534","한국토지주택공사경기","2020-06","N","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000440&pblancNo=2020000440"
"2020000439","2020000439","수원화서 위브하늘채(재건축매입 10년공임) 공가세대 일반분양","01","APT","03","국민","0","분양주택","410","경기","16433","경기도 수원시 팔달구 수성로244번길 25 (화서동 화서위브하늘채)",6,"2020-04-17","2020-05-07","2020-05-08",,,"2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-05-08","2020-05-08",,,"2020-05-08","2020-05-08","2020-05-15","2020-06-15","2020-06-17","https://lh.or.kr",,"031-738-4534","한국토지주택공사경기","2020-06","N","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000439&pblancNo=2020000439"
"2020000438","2020000438","수원권선 SK뷰(재건축매입 10년공임) 공가세대 일반분양","01","APT","03","국민","0","분양주택","410","경기","16567","경기도 수원시 권선구 권선로694번길 26 (권선동 권선 SK VIEW)",51,"2020-04-17","2020-05-07","2020-05-08",,,"2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-05-08","2020-05-08",,,"2020-05-08","2020-05-08","2020-05-15","2020-06-15","2020-06-17","https://lh.or.kr",,"031-738-4534","한국토지주택공사경기","2020-06","N","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000438&pblancNo=2020000438"
"2020000437","2020000437","수원천천 대우푸르지오(재건축매입 10년공임) 공가세대 일반분양","01","APT","03","국민","0","분양주택","410","경기","16420","경기도 수원시 장안구 화산로 85 (천천동 천천 푸르지오)",25,"2020-04-17","2020-05-07","2020-05-08",,,"2020-05-07","2020-05-07",,,"2020-05-07","2020-05-07","2020-05-08","2020-05-08",,,"2020-05-08","2020-05-08","2020-05-15","2020-06-15","2020-06-17","https://lh.or.kr",,"031-738-4534","한국토지주택공사경기","2020-06","N","Y","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000437&pblancNo=2020000437"
